CODCURSO;CURSO;CURRICULO;CODIGO;DISCIPLINA;CODUA;UA;SEMESTRE;HORAS;CODPREREQUISITO;PREREQUISITO;ORDEM;OPERADOR
13301200;ADMINISTRA??O - N;1995;1301011;MATEM?TICA FINANCEIRA;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;3;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1301027;TEORIA GERAL ADMINISTRACAO II;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;3;NA;1301026;TEORIA GERAL ADMINISTRACAO I;1;
13301200;ADMINISTRA??O - N;1995;1114031;ESTATISTICA DESCRITIVA;11140000;UNID. ACAD. DE ESTAT?STICA;4;NA;1109084;MATEM?TICA APLICADA ? ADMINISTRA??O II;1;OU
13301200;ADMINISTRA??O - N;1995;1114031;ESTATISTICA DESCRITIVA;11140000;UNID. ACAD. DE ESTAT?STICA;4;NA;1109005;FUN VAR VARIAV E ALG LINEAR;2;
13301200;ADMINISTRA??O - N;1995;1301086;INTRODUCAO A PSICOLOGIA;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;4;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1305073;LEGISLACAO SOCIAL;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;4;NA;1305072;INST DO DIREITO PUBL E PRIVADO;1;
13301200;ADMINISTRA??O - N;1995;1301072;",""ORGANIZACAO,, SIST E METODOS I"",";13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;4;NA;1301027;TEORIA GERAL ADMINISTRACAO II;1;E
13301200;ADMINISTRA??O - N;1995;1301072;",""ORGANIZACAO,, SIST E METODOS I"",";13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;4;NA;1411137;INTRODU??O ? INFORM?TICA;2;
13301200;ADMINISTRA??O - N;1995;1301063;SOCIOLOGIA DAS ORGANIZACOES;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;4;NA;1305027;INTRODUCAO A SOCIOLOGIA;1;OU
13301200;ADMINISTRA??O - N;1995;1301063;SOCIOLOGIA DAS ORGANIZACOES;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;4;NA;1301041;INTRODUCAO A SOCIOLOGIA;2;
13301200;ADMINISTRA??O - N;1995;1301057;ADMINISTRA??O FINANCEIRA I;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;5;NA;1301011;MATEM?TICA FINANCEIRA;1;E
13301200;ADMINISTRA??O - N;1995;1301057;ADMINISTRA??O FINANCEIRA I;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;5;NA;1301004;ESTRUTURA E AN?LISE DE BALAN?O;2;
13301200;ADMINISTRA??O - N;1995;1114032;INFERENCIA ESTATISTICA;11140000;UNID. ACAD. DE ESTAT?STICA;5;NA;1114031;ESTATISTICA DESCRITIVA;1;
13301200;ADMINISTRA??O - N;1995;1301073;",""ORGANIZACAO,, SIST E METODOS II"",";13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;5;NA;1301072;",""ORGANIZACAO,, SIST E METODOS I"",";1;OU
13301200;ADMINISTRA??O - N;1995;1301073;",""ORGANIZACAO,, SIST E METODOS II"",";13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;5;NA;1301025;ORGANIZACAO E METODOS;2;
13301200;ADMINISTRA??O - N;1995;1301061;PROCESSO DECISORIO;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;5;NA;1301027;TEORIA GERAL ADMINISTRACAO II;1;
13301200;ADMINISTRA??O - N;1995;1301062;PSICOLOGIA DAS ORGANIZACOES;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;5;NA;1304015;INTRODUCAO A PSICOLOGIA;1;OU
13301200;ADMINISTRA??O - N;1995;1301062;PSICOLOGIA DAS ORGANIZACOES;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;5;NA;1301042;PSIC APLIC A ADMINISTRACAO I;2;OU
13301200;ADMINISTRA??O - N;1995;1301062;PSICOLOGIA DAS ORGANIZACOES;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;5;NA;1301086;INTRODUCAO A PSICOLOGIA;3;
13301200;ADMINISTRA??O - N;1995;1301066;ADMINISTRA??O DA PRODU??O I;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;6;NA;1301072;",""ORGANIZACAO,, SIST E METODOS I"",";1;OU
13301200;ADMINISTRA??O - N;1995;1301066;ADMINISTRA??O DA PRODU??O I;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;6;NA;1301025;ORGANIZACAO E METODOS;2;
13301200;ADMINISTRA??O - N;1995;1301068;ADMINISTRA??O DE RECURSOS HUMANOS I;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;6;NA;1301027;TEORIA GERAL ADMINISTRACAO II;1;
13301200;ADMINISTRA??O - N;1995;1301058;ADMINISTRA??O FINANCEIRA II;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;6;NA;1301057;ADMINISTRA??O FINANCEIRA I;1;OU
13301200;ADMINISTRA??O - N;1995;1301058;ADMINISTRA??O FINANCEIRA II;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;6;NA;1301021;ADMINISTRA??O FIN. E OR?AMENTO;2;
13301200;ADMINISTRA??O - N;1995;1301064;ADMINISTRA??O MERCADOL?GICA I;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;6;NA;1301027;TEORIA GERAL ADMINISTRACAO II;1;
13301200;ADMINISTRA??O - N;1995;1305074;LEGISLACAO TRIBUTARIA;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;6;NA;1305072;INST DO DIREITO PUBL E PRIVADO;1;
13301200;ADMINISTRA??O - N;1995;1301070;ADM DE RECURSOS MATERIAIS E PATRIMONIAIS;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;7;NA;1301073;",""ORGANIZACAO,, SIST E METODOS II"",";1;OU
13301200;ADMINISTRA??O - N;1995;1301070;ADM DE RECURSOS MATERIAIS E PATRIMONIAIS;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;7;NA;1301025;ORGANIZACAO E METODOS;2;
13301200;ADMINISTRA??O - N;1995;1301067;ADMINISTRA??O DA PRODU??O II;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;7;NA;1301066;ADMINISTRA??O DA PRODU??O I;1;OU
13301200;ADMINISTRA??O - N;1995;1301067;ADMINISTRA??O DA PRODU??O II;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;7;NA;1301017;ORGANIZACAO INDUSTRIAL;2;
13301200;ADMINISTRA??O - N;1995;1301069;ADMINISTRA??O DE RECURSOS HUMANOS II;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;7;NA;1301068;ADMINISTRA??O DE RECURSOS HUMANOS I;1;OU
13301200;ADMINISTRA??O - N;1995;1301069;ADMINISTRA??O DE RECURSOS HUMANOS II;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;7;NA;1301023;ADMINISTRA??O DE PESSOAL I;2;
13301200;ADMINISTRA??O - N;1995;1301065;ADMINISTRA??O MERCADOL?GICA II;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;7;NA;1301064;ADMINISTRA??O MERCADOL?GICA I;1;OU
13301200;ADMINISTRA??O - N;1995;1301065;ADMINISTRA??O MERCADOL?GICA II;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;7;NA;1301008;ADMINISTRA??O MERCADOL?GICA;2;
13301200;ADMINISTRA??O - N;1995;1301037;CONTABILIDADE DE CUSTOS;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;7;NA;1301058;ADMINISTRA??O FINANCEIRA II;1;OU
13301200;ADMINISTRA??O - N;1995;1301037;CONTABILIDADE DE CUSTOS;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;7;NA;1301021;ADMINISTRA??O FIN. E OR?AMENTO;2;E
13301200;ADMINISTRA??O - N;1995;1301037;CONTABILIDADE DE CUSTOS;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;7;NA;1301072;",""ORGANIZACAO,, SIST E METODOS I"",";3;OU
13301200;ADMINISTRA??O - N;1995;1301037;CONTABILIDADE DE CUSTOS;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;7;NA;1301025;ORGANIZACAO E METODOS;4;
13301200;ADMINISTRA??O - N;1995;1411138;ADMINISTRA??O DE SISTEMAS DE INFORMA??O;14110000;UNID. ACAD. DE SISTEMAS E COMPUTA??O;8;NA;1301072;",""ORGANIZACAO,, SIST E METODOS I"",";1;OU
13301200;ADMINISTRA??O - N;1995;1411138;ADMINISTRA??O DE SISTEMAS DE INFORMA??O;14110000;UNID. ACAD. DE SISTEMAS E COMPUTA??O;8;NA;1301025;ORGANIZACAO E METODOS;2;
13301200;ADMINISTRA??O - N;1995;1301071;GERENCIAMENTO DOS SUPRIMENTOS;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;8;NA;1301070;ADM DE RECURSOS MATERIAIS E PATRIMONIAIS;1;OU
13301200;ADMINISTRA??O - N;1995;1301071;GERENCIAMENTO DOS SUPRIMENTOS;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;8;NA;1301022;ADMINISTRA??O DE MATERIAL;2;
13301200;ADMINISTRA??O - N;1995;1305147;INTRODU??O ? FILOSOFIA;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;8;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1301040;ORCAMENTO EMPRESARIAL;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;8;NA;1301037;CONTABILIDADE DE CUSTOS;1;
13301200;ADMINISTRA??O - N;1995;1301019;PESQUISA OPERACIONAL;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;8;NA;1109084;MATEM?TICA APLICADA ? ADMINISTRA??O II;1;OU
13301200;ADMINISTRA??O - N;1995;1301019;PESQUISA OPERACIONAL;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;8;NA;1109005;FUN VAR VARIAV E ALG LINEAR;2;
13301200;ADMINISTRA??O - N;1995;1301003;AN?LISE DE CUSTOS;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;9;NA;1301037;CONTABILIDADE DE CUSTOS;1;
13301200;ADMINISTRA??O - N;1995;1301007;MERCADO DE CAPITAIS;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;9;NA;1301058;ADMINISTRA??O FINANCEIRA II;1;OU
13301200;ADMINISTRA??O - N;1995;1301007;MERCADO DE CAPITAIS;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;9;NA;1301021;ADMINISTRA??O FIN. E OR?AMENTO;2;
13301200;ADMINISTRA??O - N;1995;1301085;M?TODOS E T?CNICAS DE PESQUISA I;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;9;NA;1114031;ESTATISTICA DESCRITIVA;1;
13301200;ADMINISTRA??O - N;1995;1301024;ESTAGIO SUPERVISIONADO (EMPRESA);13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;10;1265;NA;;1;
13301200;ADMINISTRA??O - N;1995;1301060;ADMINISTRA??O DE PEQUENAS EMPRESAS;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301061;PROCESSO DECISORIO;1;
13301200;ADMINISTRA??O - N;1995;1301032;ADMINISTRA??O DE UNIVERSIDADE;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301027;TEORIA GERAL ADMINISTRACAO II;1;
13301200;ADMINISTRA??O - N;1995;1301051;ADMINISTRA??O HOSPITALAR;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301027;TEORIA GERAL ADMINISTRACAO II;1;
13301200;ADMINISTRA??O - N;1995;1301029;ADMINISTRA??O MUNICIPAL;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301031;ADMINISTRA??O P?BLICA;1;
13301200;ADMINISTRA??O - N;1995;1301031;ADMINISTRA??O P?BLICA;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301027;TEORIA GERAL ADMINISTRACAO II;1;
13301200;ADMINISTRA??O - N;1995;1301020;ADMINISTRA??O RURAL;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301027;TEORIA GERAL ADMINISTRACAO II;1;
13301200;ADMINISTRA??O - N;1995;1301077;AN?LISE DE INVESTIMENTOS;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301057;ADMINISTRA??O FINANCEIRA I;1;
13301200;ADMINISTRA??O - N;1995;1304027;ATLETISMO - MASC;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1304122;BASQUETE   MASC/FEM;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1304025;BASQUETEBOL - FEM;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1304013;BASQUETEBOL - MASC;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1301075;CONTABILIDADE PUBLICA;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301001;CONTABILIDADE GERAL;1;
13301200;ADMINISTRA??O - N;1995;1301079;CRIA??O DE NOVOS NEG?CIOS;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301027;TEORIA GERAL ADMINISTRACAO II;1;E
13301200;ADMINISTRA??O - N;1995;1301079;CRIA??O DE NOVOS NEG?CIOS;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301040;ORCAMENTO EMPRESARIAL;2;
13301200;ADMINISTRA??O - N;1995;1301059;CULTURA ORGANIZACIONAL;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301027;TEORIA GERAL ADMINISTRACAO II;1;
13301200;ADMINISTRA??O - N;1995;1305075;DIREITO ADMINISTRATIVO;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;1305072;INST DO DIREITO PUBL E PRIVADO;1;
13301200;ADMINISTRA??O - N;1995;1303012;ECONOMIA BRASILEIRA;13030000;UNID. ACAD. DE ECONOMIA E FINANCAS;NA;NA;1303002;ECONOMIA II;1;
13301200;ADMINISTRA??O - N;1995;1304009;EDUCA??O F?SICA;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1303014;ELABORA??O E AN?LISE DE PROJETO;13030000;UNID. ACAD. DE ECONOMIA E FINANCAS;NA;NA;1303002;ECONOMIA II;1;
13301200;ADMINISTRA??O - N;1995;1303076;ELABORA??O E AN?LISE DE PROJETOS;13030000;UNID. ACAD. DE ECONOMIA E FINANCAS;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1305253;ENADE/CONCLUINTE;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1305254;ENADE/INGRESSANTE;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1301018;ENGENHARIA ECONOMICA;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1105269;ERGONOMIA;11050000;UNID. ACAD. DE ENGENHARIA MEC?NICA;NA;NA;1301073;",""ORGANIZACAO,, SIST E METODOS II"",";1;
13301200;ADMINISTRA??O - N;1995;1301111;ESTAGIO SUPERVISIONADO (PUBLICA);13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;1370;NA;;1;
13301200;ADMINISTRA??O - N;1995;1301076;FORMACAO DE EMPREENDEDORES;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301069;ADMINISTRA??O DE RECURSOS HUMANOS II;1;OU
13301200;ADMINISTRA??O - N;1995;1301076;FORMACAO DE EMPREENDEDORES;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301028;ADMINISTRA??O DE PESSOAL II;2;
13301200;ADMINISTRA??O - N;1995;1307009;FRANCES;13070000;UNID. ACAD. DE LETRAS;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1304059;FUTEBOL DE CAMPO;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1304172;FUTEBOL MASCULINO;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1304055;FUTSAL;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1304123;FUTSAL - FEM;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1301078;GESTAO DA QUALIDADE;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1114031;ESTATISTICA DESCRITIVA;1;E
13301200;ADMINISTRA??O - N;1995;1301078;GESTAO DA QUALIDADE;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301067;ADMINISTRA??O DA PRODU??O II;2;OU
13301200;ADMINISTRA??O - N;1995;1301078;GESTAO DA QUALIDADE;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301013;ADMINISTRA??O DA PRODU??O;3;
13301200;ADMINISTRA??O - N;1995;1304022;GINASTICA - FEM;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1304010;GINASTICA - MASC;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1304117;GINASTICA MASC/FEM;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1304026;HANDEBOL - FEM;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1307011;INGLES;13070000;UNID. ACAD. DE LETRAS;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1305015;INTRODUCAO A POLITICA;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1305184;INTRODUCAO A POLITICA;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1304015;INTRODUCAO A PSICOLOGIA;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1301041;INTRODUCAO A SOCIOLOGIA;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1304060;JUDO - FEM;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1304173;JUDO - MASC/FEM;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1305052;M?TODO E T?CNICA DE PESQUISA I;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;1114031;ESTATISTICA DESCRITIVA;1;
13301200;ADMINISTRA??O - N;1995;1305023;M?TODO E T?CNICA DE PESQUISA II;13050000;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;NA;NA;1305052;M?TODO E T?CNICA DE PESQUISA I;1;
13301200;ADMINISTRA??O - N;1995;1301056;MICROINF. EM ADMINISTRACAO;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1411138;ADMINISTRA??O DE SISTEMAS DE INFORMA??O;1;
13301200;ADMINISTRA??O - N;1995;1301074;ORCAMENTO PUBLICO;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1114031;ESTATISTICA DESCRITIVA;1;
13301200;ADMINISTRA??O - N;1995;1301080;PLANEJAMENTO EMPRESARIAL;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301003;AN?LISE DE CUSTOS;1;
13301200;ADMINISTRA??O - N;1995;1303072;PLANEJAMENTO URBANO;13030000;UNID. ACAD. DE ECONOMIA E FINANCAS;NA;NA;1303002;ECONOMIA II;1;
13301200;ADMINISTRA??O - N;1995;1301048;PRATICA ADMINISTRATIVA;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301073;",""ORGANIZACAO,, SIST E METODOS II"",";1;
13301200;ADMINISTRA??O - N;1995;1301053;SOCIEDADES COMERCIAIS;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1305072;INST DO DIREITO PUBL E PRIVADO;1;
13301200;ADMINISTRA??O - N;1995;1105321;TE(ERGONOMIA NO TRABALHO);11050000;UNID. ACAD. DE ENGENHARIA MEC?NICA;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1105320;TE(HIG/SEG/QUALIDADE DO TRABALHO);11050000;UNID. ACAD. DE ENGENHARIA MEC?NICA;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1105319;TE(QUALIDADE E PRODUTIVIDADE);11050000;UNID. ACAD. DE ENGENHARIA MEC?NICA;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1301101;TEA (EDUCA??O AMBIENTAL E CIDADANIA);13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1301102;TEA (EXTENS?O);13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1301089;TEA (GERENC FIN NA EMP DE PEQ PORTE);13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301058;ADMINISTRA??O FINANCEIRA II;1;
13301200;ADMINISTRA??O - N;1995;1301097;TEA (GESTAO AMBIENTAL);13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1411143;TEA (INFORM?TICA APLICADA);14110000;UNID. ACAD. DE SISTEMAS E COMPUTA??O;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1301083;TEA (INTERNET E MARKETING);13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1301090;TEA (TEC DE ADM EST DE C E J DE EMPRESA);13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301061;PROCESSO DECISORIO;1;
13301200;ADMINISTRA??O - N;1995;1301100;TEA (WEB-MARKETING);13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301064;ADMINISTRA??O MERCADOL?GICA I;1;
13301200;ADMINISTRA??O - N;1995;1301098;TEA(ADM DE ORGANIZACOES TERCEIRO SETOR);13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301027;TEORIA GERAL ADMINISTRACAO II;1;
13301200;ADMINISTRA??O - N;1995;1301116;TEA(ADMINISTRACAO DE SERVICOS);13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301064;ADMINISTRA??O MERCADOL?GICA I;1;
13301200;ADMINISTRA??O - N;1995;1301096;TEA(CONCEITOS CONTAB E SUAS APLICACOES);13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1301095;TEA(CULTURA E MEIO AMBIENTE);13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301026;TEORIA GERAL ADMINISTRACAO I;1;
13301200;ADMINISTRA??O - N;1995;1301115;TEA(ESTRATEGIAS EM REDES EMPRESARIAIS);13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1301099;TEA(GESTAO DA INOVACAO TECNOLOGICA);13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1301110;TEA(GEST?O DO CONHECIMENTO);13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301027;TEORIA GERAL ADMINISTRACAO II;1;
13301200;ADMINISTRA??O - N;1995;1301120;TEA(GESTAO DO TURISMO);13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301027;TEORIA GERAL ADMINISTRACAO II;1;
13301200;ADMINISTRA??O - N;1995;1301121;TEA(GESTAO PUBLICA);13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301027;TEORIA GERAL ADMINISTRACAO II;1;
13301200;ADMINISTRA??O - N;1995;1301114;TEA(MARKETING CULTURAL);13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1301094;TEA(PLANEJAMENTO E ORG. DO TURISMO);13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301026;TEORIA GERAL ADMINISTRACAO I;1;
13301200;ADMINISTRA??O - N;1995;1301093;TEA(PLANEJAMENTO ESTRATEGICO);13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301026;TEORIA GERAL ADMINISTRACAO I;1;
13301200;ADMINISTRA??O - N;1995;1301122;TEA(POLITICAS PUBLICAS;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301027;TEORIA GERAL ADMINISTRACAO II;1;
13301200;ADMINISTRA??O - N;1995;1301112;TEA(RESPONSAB. SOCIAL DAS ORGANIZACOES);13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;1301027;TEORIA GERAL ADMINISTRACAO II;1;
13301200;ADMINISTRA??O - N;1995;1301047;TOPICOS ESP. EM ADMINISTRACAO;13010000;UNID. ACAD. DE ADMINISTRA??O E CONTABILIDADE;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1304024;VOLEIBOL - MAS/FEM;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
13301200;ADMINISTRA??O - N;1995;1304012;VOLEIBOL - MASC/FEM;13040000;UNID. ACAD. DE EDUCA??O;NA;NA;NA;;NA;
31301200;ADMINISTRA??O - N;2009;3103068;INTRODU??O ? INFORM?TICA;31030000;UNID. ACAD. DE CI?NCIAS CONT?BEIS;1;NA;NA;;NA;
31301200;ADMINISTRA??O - N;2009;3103028;MATEM?TICA B?SICA;31030000;UNID. ACAD. DE CI?NCIAS CONT?BEIS;1;NA;NA;;NA;
